Date,Open,High,Low,Close,Adj Close,Volume
2021-05-10,8.531678199768066,8.838500022888184,8.531678199768066,8.530449867248535,8.530449867248535,0
2021-05-11,8.584786415100098,8.840999603271484,8.557616233825684,8.840999603271484,8.840999603271484,0
2021-05-12,8.57054615020752,8.869999885559082,8.57054615020752,8.843999862670898,8.843999862670898,0
2021-05-13,8.608224868774414,8.874500274658203,8.597709655761719,8.864999771118164,8.864999771118164,0
2021-05-14,8.595396995544434,8.857500076293945,8.579423904418945,8.857500076293945,8.857500076293945,0
2021-05-17,8.566801071166992,8.857500076293945,8.55451774597168,8.850000381469727,8.850000381469727,0
2021-05-18,8.538535118103027,8.835000038146973,8.538535118103027,8.835000038146973,8.835000038146973,0
2021-05-19,8.542959213256836,8.8100004196167,8.542959213256836,8.795000076293945,8.795000076293945,0
2021-05-20,8.547872543334961,8.807000160217285,8.54531478881836,8.829999923706055,8.829999923706055,0
2021-05-21,8.536768913269043,8.82450008392334,8.536768913269043,8.8100004196167,8.8100004196167,0
2021-05-24,8.561787605285645,8.814000129699707,8.53573989868164,8.814000129699707,8.814000129699707,0
2021-05-25,8.809499740600586,8.809499740600586,8.516145706176758,8.809499740600586,8.809499740600586,0
2021-05-26,8.522195816040039,8.817999839782715,8.522195816040039,8.789999961853027,8.789999961853027,0
2021-05-27,8.571640014648438,8.826000213623047,8.56275463104248,8.826000213623047,8.826000213623047,0
2021-05-28,8.576951026916504,8.84000015258789,8.573973655700684,8.837499618530273,8.837499618530273,0
2021-05-31,8.566238403320312,8.569670677185059,8.566238403320312,8.829000473022461,8.829000473022461,0
2021-06-01,8.54090690612793,8.829000473022461,8.54090690612793,8.569670677185059,8.569670677185059,0
2021-06-02,8.54831600189209,8.814000129699707,8.54831600189209,8.8100004196167,8.8100004196167,0
2021-06-03,8.544886589050293,8.547571182250977,8.544886589050293,8.819999694824219,8.819999694824219,0
2021-06-04,8.593246459960938,8.857500076293945,8.584733963012695,8.850000381469727,8.850000381469727,0
2021-06-07,8.54592514038086,8.82800006866455,8.54592514038086,8.82800006866455,8.82800006866455,0
2021-06-08,8.530643463134766,8.821000099182129,8.530643463134766,8.8149995803833,8.8149995803833,0
2021-06-09,8.550747871398926,8.550747871398926,8.20199966430664,8.819999694824219,8.819999694824219,0
2021-06-10,8.551286697387695,8.8125,8.551286697387695,8.8125,8.8125,0
2021-06-11,8.545914649963379,8.817500114440918,8.545914649963379,8.8100004196167,8.8100004196167,0
2021-06-14,8.592313766479492,8.836000442504883,8.561161041259766,8.835000038146973,8.835000038146973,0
2021-06-15,8.559924125671387,8.837499618530273,8.539743423461914,8.837499618530273,8.837499618530273,0
2021-06-16,8.536785125732422,8.819999694824219,8.536785125732422,8.819999694824219,8.819999694824219,0
2021-06-17,8.635419845581055,8.902000427246094,8.615126609802246,8.819999694824219,8.819999694824219,0
2021-06-18,8.633638381958008,8.937000274658203,8.633638381958008,8.902000427246094,8.902000427246094,0
2021-06-21,8.632711410522461,8.90999984741211,8.632711410522461,8.902000427246094,8.902000427246094,0
2021-06-22,8.623866081237793,8.909000396728516,8.623866081237793,8.906000137329102,8.906000137329102,0
2021-06-23,8.606782913208008,8.894000053405762,8.606350898742676,8.894000053405762,8.894000053405762,0
2021-06-24,8.616377830505371,8.890000343322754,8.601337432861328,8.890000343322754,8.890000343322754,0
2021-06-25,8.612187385559082,8.899999618530273,8.611601829528809,8.899999618530273,8.899999618530273,0
2021-06-28,8.612466812133789,8.890000343322754,8.611031532287598,8.614630699157715,8.614630699157715,0
2021-06-29,8.892999649047852,8.904999732971191,8.623758316040039,8.892999649047852,8.892999649047852,0
2021-06-30,8.63154125213623,8.930000305175781,8.63154125213623,8.906000137329102,8.906000137329102,0
2021-07-01,8.640583038330078,8.930999755859375,8.640583038330078,8.930999755859375,8.930999755859375,0
2021-07-02,8.654133796691895,8.932999610900879,8.654133796691895,8.932999610900879,8.932999610900879,0
2021-07-05,8.633700370788574,8.633700370788574,8.627076148986816,8.628824234008789,8.628824234008789,0
2021-07-06,8.638566970825195,8.9350004196167,8.638566970825195,8.627076148986816,8.627076148986816,0
2021-07-07,8.668415069580078,8.944999694824219,8.658941268920898,8.944999694824219,8.944999694824219,0
2021-07-08,8.682074546813965,8.928000450134277,8.649267196655273,8.944999694824219,8.944999694824219,0
2021-07-09,8.652371406555176,8.935999870300293,8.63735580444336,8.935999870300293,8.935999870300293,0
2021-07-12,8.62535572052002,8.907999992370605,8.62535572052002,8.624484062194824,8.624484062194824,0
2021-07-13,8.652209281921387,8.944000244140625,8.652209281921387,8.932000160217285,8.932000160217285,0
2021-07-14,8.668000221252441,8.961000442504883,8.668000221252441,8.961000442504883,8.961000442504883,0
2021-07-15,8.645877838134766,8.949999809265137,8.645877838134766,8.937000274658203,8.937000274658203,0
2021-07-16,8.665644645690918,8.666661262512207,8.665644645690918,8.937000274658203,8.937000274658203,0
2021-07-19,8.665926933288574,8.678528785705566,8.665926933288574,8.663578033447266,8.663578033447266,0
2021-07-20,8.66495418548584,8.968999862670898,8.66495418548584,8.663668632507324,8.663668632507324,0
2021-07-21,8.676667213439941,8.96500015258789,8.67434024810791,8.96500015258789,8.96500015258789,0
2021-07-22,8.663228034973145,8.949999809265137,8.663228034973145,8.949999809265137,8.949999809265137,0
2021-07-23,8.678099632263184,8.681642532348633,8.678099632263184,8.949999809265137,8.949999809265137,0
2021-07-26,8.680756568908691,8.967499732971191,8.673988342285156,8.677290916442871,8.677290916442871,0
2021-07-27,8.662565231323242,8.956999778747559,8.662565231323242,8.925999641418457,8.925999641418457,0
2021-07-28,8.651897430419922,8.9399995803833,8.651897430419922,8.9399995803833,8.9399995803833,0
2021-07-29,8.636125564575195,8.636677742004395,8.636125564575195,8.9399995803833,8.9399995803833,0
2021-07-30,8.62995433807373,8.62995433807373,8.6097412109375,8.636677742004395,8.636677742004395,0
2021-08-02,8.626089096069336,8.626089096069336,8.626089096069336,8.6097412109375,8.6097412109375,0
2021-08-03,8.639966011047363,8.924500465393066,8.628605842590332,8.626089096069336,8.626089096069336,0
2021-08-04,8.64737319946289,8.9399995803833,8.642383575439453,8.924500465393066,8.924500465393066,0
2021-08-05,8.658342361450195,8.9399995803833,8.647850036621094,8.927499771118164,8.927499771118164,0
2021-08-06,8.661086082458496,8.66238021850586,8.661086082458496,8.930000305175781,8.930000305175781,0
2021-08-09,8.70222282409668,8.70222282409668,8.684672355651855,8.69367790222168,8.69367790222168,0
2021-08-10,8.697915077209473,8.697915077209473,8.688201904296875,8.684672355651855,8.684672355651855,0
2021-08-11,8.695840835571289,8.717376708984375,8.695840835571289,8.688201904296875,8.688201904296875,0
2021-08-12,8.695140838623047,8.695140838623047,8.694933891296387,8.717376708984375,8.717376708984375,0
2021-08-13,8.696155548095703,8.696155548095703,8.694387435913086,8.694933891296387,8.694933891296387,0
2021-08-16,8.661438941955566,8.673343658447266,8.661438941955566,8.694387435913086,8.694387435913086,0
2021-08-17,8.686800003051758,8.686800003051758,8.681225776672363,8.673343658447266,8.673343658447266,0
2021-08-18,8.706622123718262,8.706622123718262,8.706622123718262,8.681225776672363,8.681225776672363,0
2021-08-19,8.711684226989746,8.711684226989746,8.711684226989746,8.706622123718262,8.706622123718262,0
2021-08-20,8.989999771118164,9.010000228881836,8.715071678161621,8.711684226989746,8.711684226989746,0
2021-08-23,8.70143985748291,8.993000030517578,8.70143985748291,8.699238777160645,8.699238777160645,0
2021-08-24,8.69250774383545,8.991000175476074,8.692330360412598,8.991000175476074,8.991000175476074,0
2021-08-25,8.97599983215332,8.97599983215332,8.691293716430664,8.97599983215332,8.97599983215332,0
2021-08-26,8.676861763000488,8.677474975585938,8.676861763000488,8.980999946594238,8.980999946594238,0
2021-08-27,8.699454307556152,8.699454307556152,8.68520736694336,8.677474975585938,8.677474975585938,0
2021-08-30,8.651805877685547,8.668545722961426,8.651805877685547,8.68520736694336,8.68520736694336,0
2021-08-31,8.663991928100586,8.663991928100586,8.646397590637207,8.668545722961426,8.668545722961426,0
2021-09-01,8.676141738891602,8.676141738891602,8.65878677368164,8.646397590637207,8.646397590637207,0
2021-09-02,8.641058921813965,8.645282745361328,8.641058921813965,8.65878677368164,8.65878677368164,0
2021-09-03,8.623019218444824,8.633479118347168,8.623019218444824,8.645282745361328,8.645282745361328,0
2021-09-06,8.629627227783203,8.637408256530762,8.629627227783203,8.633479118347168,8.633479118347168,0
2021-09-07,8.635449409484863,8.635449409484863,8.635449409484863,8.637408256530762,8.637408256530762,0
