Date,Open,High,Low,Close,Adj Close,Volume
2025-05-07,3.486999988555908,3.6559998989105225,3.486999988555908,3.621000051498413,3.621000051498413,162366
2025-05-08,3.631999969482422,3.7230000495910645,3.5269999504089355,3.5920000076293945,3.5920000076293945,158746
2025-05-09,3.621000051498413,3.815000057220459,3.61299991607666,3.7950000762939453,3.7950000762939453,174974
2025-05-12,3.7750000953674316,3.8399999141693115,3.6080000400543213,3.6459999084472656,3.6459999084472656,163731
2025-05-13,3.677000045776367,3.7279999256134033,3.569999933242798,3.6470000743865967,3.6470000743865967,130015
2025-05-14,3.621999979019165,3.634999990463257,3.4539999961853027,3.492000102996826,3.492000102996826,119947
2025-05-15,3.4670000076293945,3.499000072479248,3.3350000381469727,3.361999988555908,3.361999988555908,152653
2025-05-16,3.371999979019165,3.4489998817443848,3.305000066757202,3.3340001106262207,3.3340001106262207,141334
2025-05-19,3.2690000534057617,3.2699999809265137,3.0980000495910645,3.11299991607666,3.11299991607666,182905
2025-05-20,3.1070001125335693,3.453000068664551,3.1070001125335693,3.427000045776367,3.427000045776367,230771
2025-05-21,3.4149999618530273,3.513000011444092,3.3359999656677246,3.368000030517578,3.368000030517578,135733
2025-05-22,3.3559999465942383,3.38100004196167,3.23799991607666,3.253000020980835,3.253000020980835,91988
2025-05-23,3.2829999923706055,3.3499999046325684,3.2170000076293945,3.3340001106262207,3.3340001106262207,60597
2025-05-27,3.375999927520752,3.444999933242798,3.2139999866485596,3.3980000019073486,3.3980000019073486,55895
2025-05-28,3.4049999713897705,3.510999917984009,3.1519999504089355,3.2039999961853027,3.2039999961853027,204259
2025-05-29,3.5350000858306885,3.5759999752044678,3.437000036239624,3.5220000743865967,3.5220000743865967,180662
2025-05-30,3.5350000858306885,3.563999891281128,3.440000057220459,3.447000026702881,3.447000026702881,131545
2025-06-02,3.500999927520752,3.75,3.500999927520752,3.694000005722046,3.694000005722046,199977
2025-06-03,3.747999906539917,3.7639999389648438,3.630000114440918,3.7219998836517334,3.7219998836517334,139410
2025-06-04,3.7290000915527344,3.740000009536743,3.6610000133514404,3.7160000801086426,3.7160000801086426,126093
2025-06-05,3.703000068664551,3.7909998893737793,3.619999885559082,3.677000045776367,3.677000045776367,208764
2025-06-06,3.6530001163482666,3.816999912261963,3.6489999294281006,3.7839999198913574,3.7839999198913574,180631
2025-06-09,3.7190001010894775,3.7690000534057617,3.5810000896453857,3.634999990463257,3.634999990463257,215678
2025-06-10,3.611999988555908,3.6619999408721924,3.515000104904175,3.5329999923706055,3.5329999923706055,179312
2025-06-11,3.5260000228881836,3.625999927520752,3.453000068664551,3.506999969482422,3.506999969482422,211742
2025-06-12,3.5190000534057617,3.6440000534057617,3.4660000801086426,3.492000102996826,3.492000102996826,220853
2025-06-13,3.5409998893737793,3.622999906539917,3.499000072479248,3.5810000896453857,3.5810000896453857,133290
2025-06-16,3.7039999961853027,3.759999990463257,3.634000062942505,3.747999906539917,3.747999906539917,171746
2025-06-17,3.746000051498413,3.88100004196167,3.7200000286102295,3.8510000705718994,3.8510000705718994,163883
2025-06-18,3.861999988555908,4.001999855041504,3.813999891281128,3.989000082015991,3.989000082015991,0
2025-06-20,3.984999895095825,4.1479997634887695,3.818000078201294,3.8469998836517334,3.8469998836517334,194501
2025-06-23,3.9489998817443848,3.9489998817443848,3.6659998893737793,3.697999954223633,3.697999954223633,102698
2025-06-24,3.680999994277954,3.684000015258789,3.5299999713897705,3.5369999408721924,3.5369999408721924,70983
2025-06-25,3.5490000247955322,3.5869998931884766,3.371999979019165,3.4059998989105225,3.4059998989105225,74500
2025-06-26,3.3940000534057617,3.424999952316284,3.1989998817443848,3.260999917984009,3.260999917984009,230496
2025-06-27,3.5299999713897705,3.750999927520752,3.513000011444092,3.739000082015991,3.739000082015991,153056
2025-06-30,3.734999895095825,3.73799991607666,3.4210000038146973,3.4560000896453857,3.4560000896453857,212922
2025-07-01,3.453000068664551,3.4679999351501465,3.2929999828338623,3.4149999618530273,3.4149999618530273,177010
2025-07-02,3.4170000553131104,3.5199999809265137,3.365999937057495,3.48799991607666,3.48799991607666,115605
2025-07-03,3.5,3.5739998817443848,3.3919999599456787,3.4089999198913574,3.4089999198913574,0
2025-07-04,3.4030001163482666,3.434999942779541,3.365999937057495,3.38700008392334,3.38700008392334,0
2025-07-07,3.3440001010894775,3.4719998836517334,3.2750000953674316,3.4119999408721924,3.4119999408721924,163396
2025-07-08,3.4059998989105225,3.4690001010894775,3.325000047683716,3.3399999141693115,3.3399999141693115,130237
2025-07-09,3.3480000495910645,3.3589999675750732,3.1489999294281006,3.2139999866485596,3.2139999866485596,217203
2025-07-10,3.2079999446868896,3.3980000019073486,3.190999984741211,3.3369998931884766,3.3369998931884766,163043
2025-07-11,3.365000009536743,3.4179999828338623,3.2929999828338623,3.313999891281128,3.313999891281128,130290
2025-07-14,3.4040000438690186,3.499000072479248,3.382999897003174,3.4660000801086426,3.4660000801086426,149455
2025-07-15,3.447000026702881,3.5420000553131104,3.4010000228881836,3.5230000019073486,3.5230000019073486,132955
2025-07-16,3.5190000534057617,3.5980000495910645,3.490999937057495,3.5510001182556152,3.5510001182556152,116044
2025-07-17,3.556999921798706,3.628999948501587,3.510999917984009,3.5420000553131104,3.5420000553131104,108569
2025-07-18,3.5190000534057617,3.628000020980835,3.49399995803833,3.565000057220459,3.565000057220459,123961
2025-07-21,3.4639999866485596,3.4749999046325684,3.2869999408721924,3.325000047683716,3.325000047683716,176972
2025-07-22,3.316999912261963,3.3310000896453857,3.2100000381469727,3.252000093460083,3.252000093460083,124612
2025-07-23,3.253000020980835,3.2669999599456787,3.061000108718872,3.0769999027252197,3.0769999027252197,158442
2025-07-24,3.069999933242798,3.1659998893737793,3.065000057220459,3.0940001010894775,3.0940001010894775,75361
2025-07-25,3.109999895095825,3.1449999809265137,3.068000078201294,3.109999895095825,3.109999895095825,39115
2025-07-28,3.0929999351501465,3.140000104904175,2.9839999675750732,2.98799991607666,2.98799991607666,69852
2025-07-29,3.0339999198913574,3.111999988555908,3.010999917984009,3.0810000896453857,3.0810000896453857,117204
2025-07-30,3.1640000343322754,3.186000108718872,3.0139999389648438,3.0450000762939453,3.0450000762939453,126252
2025-07-31,3.0260000228881836,3.114000082015991,2.9719998836517334,3.1059999465942383,3.1059999465942383,168396
2025-08-01,3.0999999046325684,3.13100004196167,3.0510001182556152,3.0829999446868896,3.0829999446868896,102378
2025-08-04,3.065000057220459,3.078000068664551,2.8949999809265137,2.931999921798706,2.931999921798706,167435
2025-08-05,2.946000099182129,3.0409998893737793,2.928999900817871,3.009999990463257,3.009999990463257,134125
2025-08-06,3.015000104904175,3.0959999561309814,2.944999933242798,3.0769999027252197,3.0769999027252197,133710
2025-08-07,3.0989999771118164,3.1480000019073486,3.0350000858306885,3.066999912261963,3.066999912261963,171662
2025-08-08,3.0859999656677246,3.1059999465942383,2.9600000381469727,2.990000009536743,2.990000009536743,164260
2025-08-11,2.8949999809265137,3.0,2.88100004196167,2.9539999961853027,2.9539999961853027,156872
2025-08-12,2.9779999256134033,2.984999895095825,2.7739999294281006,2.808000087738037,2.808000087738037,219061
2025-08-13,2.7839999198913574,2.8510000705718994,2.7639999389648438,2.828000068664551,2.828000068664551,179251
