Date,Open,High,Low,Close,Adj Close,Volume
2023-05-08,2314.25,2314.25,2314.25,2314.25,2314.25,16
2023-05-09,2333.75,2333.75,2333.75,2333.75,2333.75,16
2023-05-10,2284.75,2284.75,2284.75,2284.75,2284.75,16
2023-05-11,2216.5,2216.5,2216.5,2216.5,2216.5,16
2023-05-12,2238.25,2238.25,2238.25,2238.25,2238.25,18
2023-05-15,2254.5,2254.5,2250.25,2250.25,2250.25,21
2023-05-16,2260.0,2260.0,2260.0,2260.0,2260.0,16
2023-05-17,2295.75,2295.75,2295.75,2295.75,2295.75,16
2023-05-18,2286.75,2286.75,2286.75,2286.75,2286.75,16
2023-05-19,2300.0,2300.0,2287.0,2300.0,2300.0,17
2023-05-22,2290.5,2290.5,2290.5,2290.5,2290.5,23
2023-05-23,2240.5,2255.0,2240.25,2255.0,2255.0,19
2023-05-24,2228.5,2231.25,2228.5,2230.0,2230.0,21
2023-05-25,2231.5,2233.25,2231.5,2233.25,2233.25,16
2023-05-26,2245.0,2245.0,2245.0,2245.0,2245.0,228
2023-05-30,2227.75,2227.75,2227.75,2227.75,2227.75,39
2023-05-31,2255.5,2255.5,2255.5,2255.5,2255.5,18
2023-06-01,2299.25,2299.25,2299.25,2299.25,2299.25,16
2023-06-02,2269.5,2269.5,2269.5,2269.5,2269.5,16
2023-06-05,2240.5,2240.5,2240.5,2240.5,2240.5,16
2023-06-06,2204.75,2204.75,2204.75,2204.75,2204.75,16
2023-06-07,2209.25,2209.25,2197.0,2207.25,2207.25,78
2023-06-08,2240.75,2240.75,2240.75,2240.75,2240.75,16
2023-06-09,2254.25,2254.25,2254.25,2254.25,2254.25,16
2023-06-12,2211.25,2211.25,2211.25,2211.25,2211.25,16
2023-06-13,2220.75,2220.75,2220.75,2220.75,2220.75,20
2023-06-14,2243.75,2243.75,2243.75,2243.75,2243.75,26
2023-06-15,2227.75,2227.75,2227.75,2227.75,2227.75,16
2023-06-16,2252.5,2252.5,2252.5,2252.5,2252.5,16
2023-06-20,2217.5,2217.5,2217.5,2217.5,2217.5,16
2023-06-21,2223.0,2223.0,2223.0,2223.0,2223.0,16
2023-06-22,2203.0,2203.0,2203.0,2203.0,2203.0,16
2023-06-23,2168.25,2168.25,2168.25,2168.25,2168.25,30
2023-06-26,2149.5,2149.5,2149.5,2149.5,2149.5,16
2023-06-27,2170.0,2173.0,2159.5,2170.0,2170.0,166
2023-06-28,2148.25,2148.25,2148.25,2148.25,2148.25,100
2023-06-29,2135.25,2140.0,2126.0,2126.0,2126.0,109
2023-06-30,2097.0,2129.25,2097.0,2114.75,2114.75,93
2023-07-03,2111.5,2114.0,2111.5,2112.75,2112.75,18
2023-07-05,2120.0,2120.75,2119.25,2119.25,2119.25,18
2023-07-06,2111.0,2111.0,2103.0,2103.0,2103.0,21
2023-07-07,2111.25,2111.25,2111.25,2111.25,2111.25,16
2023-07-10,2115.5,2115.5,2115.5,2115.5,2115.5,16
2023-07-11,2127.5,2127.5,2127.5,2127.5,2127.5,16
2023-07-12,2193.75,2193.75,2193.75,2193.75,2193.75,16
2023-07-13,2242.0,2242.0,2242.0,2242.0,2242.0,16
2023-07-14,2235.0,2235.0,2235.0,2235.0,2235.0,16
2023-07-17,2207.0,2207.0,2207.0,2207.0,2207.0,36
2023-07-18,2164.25,2164.25,2164.25,2164.25,2164.25,26
2023-07-19,2137.25,2137.25,2137.25,2137.25,2137.25,16
2023-07-20,2143.25,2143.25,2143.25,2143.25,2143.25,16
2023-07-21,2148.0,2148.0,2148.0,2148.0,2148.0,16
2023-07-24,2153.75,2153.75,2153.75,2153.75,2153.75,16
2023-07-25,2184.0,2184.0,2184.0,2184.0,2184.0,15
2023-07-26,2155.5,2155.5,2155.5,2155.5,2155.5,15
2023-07-27,2151.75,2151.75,2151.75,2151.75,2151.75,26
2023-07-28,2177.5,2184.5,2177.5,2178.5,2178.5,44
2023-07-31,2230.5,2230.5,2230.5,2230.5,2230.5,21
2023-08-01,2198.5,2198.5,2198.5,2198.5,2198.5,34
2023-08-02,2150.5,2150.5,2150.5,2150.5,2150.5,33
2023-08-03,2168.25,2168.25,2168.25,2168.25,2168.25,33
2023-08-04,2172.0,2172.0,2172.0,2172.0,2172.0,20
2023-08-07,2166.75,2166.75,2166.75,2166.75,2166.75,16
2023-08-08,2133.0,2133.0,2133.0,2133.0,2133.0,20
2023-08-09,2122.75,2122.75,2122.75,2122.75,2122.75,20
2023-08-10,2134.25,2165.0,2134.25,2154.75,2154.75,214
2023-08-11,2115.25,2115.25,2115.25,2115.25,2115.25,22
2023-08-14,2081.0,2081.0,2081.0,2081.0,2081.0,22
2023-08-15,2075.5,2075.5,2075.5,2075.5,2075.5,23
2023-08-16,2073.25,2073.25,2073.25,2073.25,2073.25,22
2023-08-17,2090.5,2090.5,2090.5,2090.5,2090.5,22
2023-08-18,2081.0,2081.0,2081.0,2081.0,2081.0,20
2023-08-21,2082.75,2082.75,2082.75,2082.75,2082.75,20
2023-08-22,2114.25,2114.25,2114.25,2114.25,2114.25,20
2023-08-23,2131.0,2131.0,2131.0,2131.0,2131.0,20
2023-08-24,2111.25,2111.25,2111.25,2111.25,2111.25,24
2023-08-25,2108.75,2108.75,2108.75,2108.75,2108.75,56
2023-08-28,2139.25,2139.25,2139.25,2139.25,2139.25,0
2023-08-29,2125.25,2125.25,2125.25,2125.25,2125.25,45
2023-08-30,2143.5,2171.0,2143.5,2165.25,2165.25,45
2023-08-31,2175.5,2175.5,2175.5,2175.5,2175.5,20
2023-09-01,2189.5,2216.5,2189.5,2216.25,2216.25,57
2023-09-05,2173.5,2180.0,2172.5,2180.0,2180.0,37
2023-09-06,2193.5,2199.5,2173.0,2175.5,2175.5,86
2023-09-07,2173.5,2173.5,2168.5,2171.25,2171.25,57
2023-09-08,2154.75,2154.75,2154.75,2154.75,2154.75,25
2023-09-11,2179.25,2179.25,2179.25,2179.25,2179.25,20
2023-09-12,2182.0,2192.25,2172.0,2192.25,2192.25,75
2023-09-13,2198.5,2203.5,2188.25,2201.25,2201.25,26
2023-09-14,2208.0,2208.0,2202.25,2202.25,2202.25,24
2023-09-15,2166.75,2167.25,2160.0,2167.25,2167.25,31
2023-09-18,2202.0,2202.0,2202.0,2202.0,2202.0,24
2023-09-19,2188.75,2188.75,2188.75,2188.75,2188.75,20
2023-09-20,2236.0,2236.0,2236.0,2236.0,2236.0,55
2023-09-21,2188.75,2188.75,2188.75,2188.75,2188.75,20
