Date,Open,High,Low,Close,Adj Close,Volume
2025-05-08,580.541748046875,580.541748046875,580.541748046875,574.0,574.0,0
2025-05-09,583.0547485351562,583.0547485351562,583.0547485351562,580.541748046875,580.541748046875,0
2025-05-12,590.88037109375,590.88037109375,590.88037109375,582.8397827148438,582.8397827148438,0
2025-05-13,590.6968383789062,590.6968383789062,590.4548950195312,574.0,574.0,0
2025-05-14,584.7804565429688,584.7804565429688,584.7804565429688,574.0,574.0,0
2025-05-15,586.10498046875,586.10498046875,586.10498046875,574.0,574.0,0
2025-05-16,585.4249877929688,585.4249877929688,585.4249877929688,575.0,575.0,0
2025-05-19,581.6665649414062,581.6665649414062,581.6665649414062,586.437744140625,586.437744140625,0
2025-05-20,584.1217041015625,584.1217041015625,583.0806884765625,581.6665649414062,581.6665649414062,0
2025-05-21,580.65478515625,580.65478515625,578.3713989257812,574.0,574.0,0
2025-05-22,579.09130859375,580.2362060546875,579.09130859375,578.3713989257812,578.3713989257812,0
2025-05-23,578.1470947265625,578.1470947265625,578.1470947265625,580.2362060546875,580.2362060546875,0
2025-05-26,576.566650390625,576.566650390625,575.5548706054688,576.9951782226562,576.9951782226562,0
2025-05-27,575.3958129882812,578.1827392578125,575.3958129882812,576.2450561523438,576.2450561523438,0
2025-05-28,578.7285766601562,579.3291625976562,578.7285766601562,578.1827392578125,578.1827392578125,0
2025-05-29,581.4422607421875,581.4422607421875,581.4422607421875,579.3291625976562,579.3291625976562,0
2025-05-30,578.7489624023438,578.7489624023438,578.7489624023438,581.4422607421875,581.4422607421875,0
2025-06-02,576.9698486328125,576.9698486328125,574.2247314453125,577.7957153320312,577.7957153320312,0
2025-06-03,573.2386474609375,575.7594604492188,573.2386474609375,574.2247314453125,574.2247314453125,0
2025-06-04,576.34375,576.34375,576.0476684570312,576.7466430664062,576.7466430664062,0
2025-06-05,574.2573852539062,574.2573852539062,574.2573852539062,572.0,572.0,0
2025-06-06,574.2775268554688,574.2775268554688,574.2775268554688,571.0,571.0,0
2025-06-09,574.4208374023438,574.4208374023438,574.4208374023438,575.2242431640625,575.2242431640625,0
2025-06-10,573.9031982421875,573.9031982421875,573.9031982421875,570.0,570.0,0
2025-06-11,571.0,573.6672973632812,571.0,570.0,570.0,0
2025-06-12,569.41455078125,569.41455078125,565.7020874023438,572.0,572.0,0
2025-06-13,567.4589233398438,570.6182250976562,567.0,572.0,572.0,0
2025-06-16,568.70361328125,568.70361328125,566.434814453125,567.6578369140625,567.6578369140625,0
2025-06-17,566.8117065429688,566.8117065429688,566.8117065429688,563.0,563.0,0
2025-06-18,570.509033203125,570.509033203125,570.3626708984375,565.0,565.0,0
2025-06-19,571.6151733398438,571.6151733398438,571.20947265625,565.0,565.0,0
2025-06-20,569.5208129882812,569.5208129882812,569.5208129882812,569.0,569.0,0
2025-06-23,570.8888549804688,571.8319702148438,570.8888549804688,569.03662109375,569.03662109375,0
2025-06-24,565.5362548828125,565.5362548828125,565.2755126953125,568.0,568.0,0
2025-06-25,563.0,565.0661010742188,563.0,565.2755126953125,565.2755126953125,0
2025-06-26,562.0,562.0,560.5775146484375,563.0,563.0,0
2025-06-27,561.0546264648438,561.0546264648438,559.7571411132812,557.0,557.0,0
2025-06-30,559.7786254882812,559.7786254882812,559.4873657226562,559.5709228515625,559.5709228515625,0
2025-07-01,555.4368286132812,555.4368286132812,555.4368286132812,556.0,556.0,0
2025-07-02,555.5144653320312,557.38134765625,555.5144653320312,554.0,554.0,0
2025-07-03,556.2587280273438,556.2587280273438,554.0,555.9193115234375,555.9193115234375,0
2025-07-04,557.412109375,557.412109375,556.7662963867188,554.0,554.0,0
2025-07-07,556.8655395507812,559.40625,556.8655395507812,556.9104614257812,556.9104614257812,0
2025-07-08,558.5250854492188,558.9724731445312,555.0,555.0,555.0,0
2025-07-09,559.6974487304688,560.4984741210938,555.0,555.0,555.0,0
2025-07-10,558.5940551757812,559.6448974609375,558.5940551757812,557.0,557.0,0
2025-07-11,560.8699340820312,560.8699340820312,556.0,556.0,556.0,0
2025-07-14,560.898681640625,560.898681640625,558.0,560.8627319335938,560.8627319335938,0
2025-07-15,562.0039672851562,562.0039672851562,561.806640625,559.0,559.0,0
