Date,Open,High,Low,Close,Adj Close,Volume
2025-05-08,26.452848434448242,26.452848434448242,26.452848434448242,26.680391311645508,26.680391311645508,0
2025-05-09,26.27005958557129,26.27005958557129,26.27005958557129,26.452848434448242,26.452848434448242,0
2025-05-12,26.234691619873047,26.234691619873047,26.234691619873047,26.26060676574707,26.26060676574707,0
2025-05-13,26.225360870361328,26.443490982055664,26.225360870361328,26.234691619873047,26.234691619873047,0
2025-05-14,26.614423751831055,26.614423751831055,26.614423751831055,26.443490982055664,26.443490982055664,0
2025-05-15,26.680187225341797,26.680187225341797,26.680187225341797,26.614423751831055,26.614423751831055,0
2025-05-16,26.823326110839844,26.823326110839844,26.823326110839844,26.680187225341797,26.680187225341797,0
2025-05-19,26.936941146850586,26.936941146850586,26.936941146850586,26.869728088378906,26.869728088378906,0
2025-05-20,27.051239013671875,27.051239013671875,27.050378799438477,26.936941146850586,26.936941146850586,0
2025-05-21,26.937597274780273,27.148530960083008,26.937597274780273,27.050378799438477,27.050378799438477,0
2025-05-22,27.18412208557129,27.200071334838867,27.18412208557129,27.148530960083008,27.148530960083008,0
2025-05-23,27.31531524658203,27.31531524658203,27.31531524658203,27.200071334838867,27.200071334838867,0
2025-05-26,27.24016571044922,27.58251190185547,27.192363739013672,27.260412216186523,27.260412216186523,0
2025-05-27,27.5418643951416,27.5418643951416,26.97804832458496,27.58251190185547,27.58251190185547,0
2025-05-28,27.003515243530273,27.003515243530273,26.388931274414062,26.97804832458496,26.97804832458496,0
2025-05-29,26.496423721313477,26.496423721313477,26.496423721313477,26.388931274414062,26.388931274414062,0
2025-05-30,26.56549835205078,26.56549835205078,26.56549835205078,26.496423721313477,26.496423721313477,0
2025-06-02,26.484298706054688,26.680673599243164,26.484298706054688,26.522207260131836,26.522207260131836,0
2025-06-03,26.634624481201172,26.818403244018555,26.634624481201172,26.680673599243164,26.680673599243164,0
2025-06-04,26.844322204589844,26.844322204589844,25.76982307434082,26.86355972290039,26.86355972290039,0
2025-06-05,26.033327102661133,26.033327102661133,26.033327102661133,25.76982307434082,25.76982307434082,0
2025-06-06,24.727558135986328,24.727558135986328,24.727558135986328,26.033327102661133,26.033327102661133,0
2025-06-09,24.83164405822754,24.83164405822754,24.83164405822754,24.773096084594727,24.773096084594727,0
2025-06-10,25.02242088317871,25.02242088317871,25.02242088317871,24.83164405822754,24.83164405822754,0
